#SYMBOL;DESCRIPTION;ISIN;CURRENCY_BASE;CONTRACT_SIZE;TICK_SIZE;TICK_VALUE;DIGITS;MIN_VOLUME;MAX_VOLUME;STEP_VOLUME;START_TIME;EXPIRATION_TIME;OPTION_MODE;OPTION_RIGHT;OPTION_STRIKE
ABEVG48;ABEV        ON   18,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG49;ABEV        ON   19,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG50;ABEV        ON   20,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG55;ABEV        ON   15,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG56;ABEV        ON   16,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG58;ABEVE       ON   18,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG64;ABEVE       ON   23,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG66;ABEVE       ON   15,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG68;ABEV        ON   18,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG72;ABEVE       ON   22,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG73;ABEVE       ON   22,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.07.18 20:59:59;0;0;0.00000000
ABEVG89;ABEV        ON   19,35;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2017.07.17 20:59:59;0;0;0.00000000
ABEVG96;ABEV        ON   25,85;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2017.07.17 20:59:59;0;0;0.00000000
ABEVH14;ABEV        ON   13,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH55;ABEVE       ON   24,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH61;ABEV        ON   16,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH62;ABEVE       ON   16,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH63;ABEV        ON   16,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH64;ABEVE       ON   19,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH65;ABEVE       ON   23,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH66;ABEVE       ON   24,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH68;ABEV        ON   17,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH69;ABEV        ON   18,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH70;ABEV        ON   19,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH71;ABEVE       ON   20,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH72;ABEVE       ON   21,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH75;ABEVE       ON   14,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH76;ABEVE       ON   15,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH77;ABEVE       ON   16,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH80;ABEVE       ON   20,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH81;ABEVE       ON   21,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH83;ABEVE       ON   22,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH85;ABEV        ON   15,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH87;ABEV        ON   17,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH88;ABEV        ON   18,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH89;ABEV        ON   19,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH90;ABEV        ON   20,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH92;ABEVE       ON   22,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH93;ABEVE       ON   23,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVH95;ABEVE       ON   15,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ABEVI57;ABEVE       ON   17,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI65;ABEVE       ON   15,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI66;ABEVE       ON   15,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI68;ABEV        ON   17,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI69;ABEV        ON   18,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI70;ABEV        ON   19,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI73;ABEVE       ON   13,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI75;ABEV        ON   15,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI76;ABEV        ON   16,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI77;ABEVE       ON   13,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI78;ABEV        ON   14,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI79;ABEVE       ON   14,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI81;ABEVE       ON   18,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI82;ABEVE       ON   21,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI83;ABEVE       ON   22,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI84;ABEVE       ON   23,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI85;ABEVE       ON   24,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI86;ABEVE       ON   25,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI87;ABEVE       ON   26,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI88;ABEV        ON   18,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI89;ABEV        ON   19,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI90;ABEV        ON   20,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI91;ABEVE       ON   16,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI92;ABEVE       ON   22,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI93;ABEVE       ON   23,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI94;ABEVE       ON   24,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI97;ABEVE       ON   26,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI98;ABEVE       ON   17,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVI99;ABEVE       ON   18,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ABEVJ1;ABEVE       ON   18,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ14;ABEV        ON   13,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ15;ABEV        ON   14,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ16;ABEV        ON   15,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ17;ABEV        ON   16,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ18;ABEV        ON   17,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ19;ABEV        ON   18,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ20;ABEV        ON   19,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ21;ABEV        ON   20,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ22;ABEV        ON   21,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ23;ABEV        ON   22,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ24;ABEV        ON   23,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ25;ABEV        ON   24,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ26;ABEV        ON   25,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ27;ABEV        ON   26,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ39;ABEV        ON   19,85;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ43;ABEV        ON   13,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ44;ABEV        ON   14,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ45;ABEV        ON   15,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ46;ABEV        ON   16,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ47;ABEV        ON   17,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ49;ABEV        ON   19,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ50;ABEV        ON   20,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ51;ABEV        ON   21,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ52;ABEV        ON   22,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ55;ABEVE       ON   25,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ58;ABEV        ON   28,00;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2017.10.16 20:59:59;0;0;0.00000000
ABEVJ59;ABEV        ON   19,35;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ61;ABEVE       ON   20,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ65;ABEVE       ON   15,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ67;ABEVE       ON   17,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ68;ABEV        ON   18,35;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ69;ABEVE       ON   19,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ70;ABEVE       ON   19,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ71;ABEVE       ON   21,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ73;ABEVE       ON   23,10;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ74;ABEVE       ON   24,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ75;ABEV        ON   15,85;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ78;ABEVE       ON   17,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ79;ABEVE       ON   19,10;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ80;ABEV        ON   20,00;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2017.10.16 20:59:59;0;0;0.00000000
ABEVJ82;ABEVE       ON   22,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ83;ABEV        ON   18,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ84;ABEVE       ON   14,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ85;ABEVE       ON   15,10;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ86;ABEVE       ON   16,10;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ87;ABEV        ON   17,35;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ88;ABEVE       ON   18,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ89;ABEV        ON   18,85;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ90;ABEVE       ON   20,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ABEVJ93;ABEVE       ON   23,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ94;ABEV        ON   14,85;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ95;ABEVE       ON   25,10;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ96;ABEVE       ON   26,10;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ98;ABEVE       ON   18,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVJ99;ABEVE       ON   19,60;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ABEVK14;ABEV        ON   13,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK15;ABEV        ON   14,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK16;ABEV        ON   15,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK17;ABEV        ON   16,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK18;ABEV        ON   17,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK19;ABEVE       ON   18,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK20;ABEV  FM    ON   19,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK21;ABEVE       ON   20,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK22;ABEV        ON   22,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK40;ABEV        ON   20,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK41;ABEV        ON   21,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK43;ABEV        ON   13,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK44;ABEV        ON   14,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK45;ABEV        ON   15,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK46;ABEV        ON   16,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK47;ABEV        ON   17,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK48;ABEV  FM    ON   18,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK49;ABEV  FM    ON   19,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK50;ABEV  FM    ON   20,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK52;ABEV        ON   22,19;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK63;ABEVE       ON   23,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK67;ABEVE       ON   16,94;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK70;ABEVE       ON   20,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK78;ABEVE       ON   18,44;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ABEVK79;ABEV  FM    ON   18,69;BRABEVACNOR1;BRL;1;0.01;0.01;2;100;1571761542;100;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
